time_s,n_citric_g,x_piston_cm,v_piston_cm_s,s_vehicle_m,v_vehicle_cm_s,n_co2_gas_mol,n_co2_dissolved_mol,P_reactor_bar,n_air_mol
21.029550,235.633272,15.000000,0.000000,0.000000,0.000000,0.11503323,0.03683420,1.0384,0.00000000
21.034550,235.631825,15.000000,0.000000,0.000000,0.000000,0.11505582,0.03684239,1.0386,0.00000000
21.039550,235.630379,15.000000,0.000000,0.000000,0.000000,0.11507841,0.03685058,1.0388,0.00000000
21.044550,235.628932,15.000000,0.000000,0.000000,0.000000,0.11510100,0.03685877,1.0390,0.00000000
21.049550,235.627486,15.000000,0.000000,0.000000,0.000000,0.11512358,0.03686696,1.0392,0.00000000
21.054550,235.626040,15.000000,0.000000,0.000000,0.000000,0.11514616,0.03687514,1.0394,0.00000000
21.059550,235.624594,15.000000,0.000000,0.000000,0.000000,0.11516874,0.03688333,1.0396,0.00000000
21.064550,235.623148,15.000000,0.000000,0.000000,0.000000,0.11519132,0.03689152,1.0398,0.00000000
21.069550,235.621702,15.000000,0.000000,0.000000,0.000000,0.11521389,0.03689970,1.0400,0.00000000
21.074550,235.620257,15.000000,0.000000,0.000000,0.000000,0.11523646,0.03690789,1.0402,0.00000000
21.079550,235.618812,15.000000,0.000000,0.000000,0.000000,0.11525903,0.03691607,1.0404,0.00000000
21.084550,235.617366,15.000000,0.000000,0.000000,0.000000,0.11528160,0.03692425,1.0406,0.00000000
21.089550,235.615921,15.000000,0.000000,0.000000,0.000000,0.11530416,0.03693243,1.0408,0.00000000
21.094550,235.614476,15.000000,0.000000,0.000000,0.000000,0.11532673,0.03694061,1.0410,0.00000000
21.099550,235.613032,15.000000,0.000000,0.000000,0.000000,0.11534929,0.03694879,1.0412,0.00000000
21.104550,235.611587,15.000000,0.000000,0.000000,0.000000,0.11537185,0.03695697,1.0414,0.00000000
21.109550,235.610142,15.000000,0.000000,0.000000,0.000000,0.11539440,0.03696515,1.0416,0.00000000
21.114550,235.608698,15.000000,0.000000,0.000000,0.000000,0.11541696,0.03697333,1.0419,0.00000000
21.119550,235.607254,15.000000,0.000000,0.000000,0.000000,0.11543951,0.03698150,1.0421,0.00000000
21.124550,235.605810,15.000000,0.000000,0.000000,0.000000,0.11546206,0.03698968,1.0423,0.00000000
21.129550,235.604366,15.000000,0.000000,0.000000,0.000000,0.11548461,0.03699786,1.0425,0.00000000
21.134550,235.602922,15.000000,0.000000,0.000000,0.000000,0.11550715,0.03700603,1.0427,0.00000000
21.139550,235.601478,15.000000,0.000000,0.000000,0.000000,0.11552970,0.03701420,1.0429,0.00000000
21.144550,235.600035,15.000000,0.000000,0.000000,0.000000,0.11555224,0.03702238,1.0431,0.00000000
21.149550,235.598591,15.000000,0.000000,0.000000,0.000000,0.11557478,0.03703055,1.0433,0.00000000
21.154550,235.597148,15.000000,0.000000,0.000000,0.000000,0.11559731,0.03703872,1.0435,0.00000000
21.159550,235.595705,15.000000,0.000000,0.000000,0.000000,0.11561985,0.03704689,1.0437,0.00000000
21.164550,235.594262,15.000000,0.000000,0.000000,0.000000,0.11564238,0.03705506,1.0439,0.00000000
21.169550,235.592819,15.000000,0.000000,0.000000,0.000000,0.11566491,0.03706323,1.0441,0.00000000
21.174550,235.591377,15.000000,0.000000,0.000000,0.000000,0.11568743,0.03707140,1.0443,0.00000000
21.179550,235.589934,15.000000,0.000000,0.000000,0.000000,0.11570996,0.03707956,1.0445,0.00000000
21.184550,235.588492,15.000000,0.000000,0.000000,0.000000,0.11573248,0.03708773,1.0447,0.00000000
21.189550,235.587050,15.000000,0.000000,0.000000,0.000000,0.11575500,0.03709590,1.0449,0.00000000
21.194550,235.585608,15.000000,0.000000,0.000000,0.000000,0.11577752,0.03710406,1.0451,0.00000000
21.199550,235.584166,15.000000,0.000000,0.000000,0.000000,0.11580004,0.03711223,1.0453,0.00000000
21.204550,235.582724,15.000000,0.000000,0.000000,0.000000,0.11582255,0.03712039,1.0455,0.00000000
21.209550,235.581282,15.000000,0.000000,0.000000,0.000000,0.11584506,0.03712855,1.0457,0.00000000
21.214550,235.579841,15.000000,0.000000,0.000000,0.000000,0.11586757,0.03713671,1.0459,0.00000000
21.219550,235.578399,15.000000,0.000000,0.000000,0.000000,0.11589008,0.03714488,1.0461,0.00000000
21.224550,235.576958,15.000000,0.000000,0.000000,0.000000,0.11591258,0.03715304,1.0463,0.00000000
21.229550,235.575517,15.000000,0.000000,0.000000,0.000000,0.11593509,0.03716120,1.0465,0.00000000
21.234550,235.574076,15.000000,0.000000,0.000000,0.000000,0.11595759,0.03716935,1.0467,0.00000000
21.239550,235.572635,15.000000,0.000000,0.000000,0.000000,0.11598009,0.03717751,1.0469,0.00000000
21.244550,235.571195,15.000000,0.000000,0.000000,0.000000,0.11600258,0.03718567,1.0471,0.00000000
21.249550,235.569754,15.000000,0.000000,0.000000,0.000000,0.11602508,0.03719383,1.0473,0.00000000
21.254550,235.568314,15.000000,0.000000,0.000000,0.000000,0.11604757,0.03720198,1.0475,0.00000000
21.259550,235.566874,15.000000,0.000000,0.000000,0.000000,0.11607006,0.03721014,1.0477,0.00000000
21.264550,235.565434,15.000000,0.000000,0.000000,0.000000,0.11609254,0.03721829,1.0479,0.00000000
21.269550,235.563994,15.000000,0.000000,0.000000,0.000000,0.11611503,0.03722644,1.0482,0.00000000
21.274550,235.562554,15.000000,0.000000,0.000000,0.000000,0.11613751,0.03723460,1.0484,0.00000000
21.279550,235.561114,15.000000,0.000000,0.000000,0.000000,0.11615999,0.03724275,1.0486,0.00000000
21.284550,235.559675,15.000000,0.000000,0.000000,0.000000,0.11618247,0.03725090,1.0488,0.00000000
21.289550,235.558235,15.000000,0.000000,0.000000,0.000000,0.11620494,0.03725905,1.0490,0.00000000
21.294550,235.556796,15.000000,0.000000,0.000000,0.000000,0.11622742,0.03726720,1.0492,0.00000000
21.299550,235.555357,15.000000,0.000000,0.000000,0.000000,0.11624989,0.03727535,1.0494,0.00000000
21.304550,235.553918,15.000000,0.000000,0.000000,0.000000,0.11627236,0.03728350,1.0496,0.00000000
21.309550,235.552479,15.000000,0.000000,0.000000,0.000000,0.11629483,0.03729164,1.0498,0.00000000
21.314550,235.551041,15.000000,0.000000,0.000000,0.000000,0.11631729,0.03729979,1.0500,0.00000000
21.319550,235.549602,15.000000,0.000000,0.000000,0.000000,0.11633975,0.03730793,1.0502,0.00000000
21.324550,235.548164,15.000000,0.000000,0.000000,0.000000,0.11636221,0.03731608,1.0504,0.00000000
21.329550,235.546726,15.000000,0.000000,0.000000,0.000000,0.11638467,0.03732422,1.0506,0.00000000
21.334550,235.545288,15.000000,0.000000,0.000000,0.000000,0.11640713,0.03733237,1.0508,0.00000000
21.339550,235.543850,15.000000,0.000000,0.000000,0.000000,0.11642958,0.03734051,1.0510,0.00000000
21.344550,235.542412,15.000000,0.000000,0.000000,0.000000,0.11645203,0.03734865,1.0512,0.00000000
21.349550,235.540974,15.000000,0.000000,0.000000,0.000000,0.11647448,0.03735679,1.0514,0.00000000
21.354550,235.539537,15.000000,0.000000,0.000000,0.000000,0.11649693,0.03736493,1.0516,0.00000000
21.359550,235.538100,15.000000,0.000000,0.000000,0.000000,0.11651937,0.03737307,1.0518,0.00000000
21.364550,235.536662,15.000000,0.000000,0.000000,0.000000,0.11654181,0.03738121,1.0520,0.00000000
21.369550,235.535225,15.000000,0.000000,0.000000,0.000000,0.11656425,0.03738935,1.0522,0.00000000
21.374550,235.533788,15.000000,0.000000,0.000000,0.000000,0.11658669,0.03739748,1.0524,0.00000000
21.379550,235.532352,15.000000,0.000000,0.000000,0.000000,0.11660913,0.03740562,1.0526,0.00000000
21.384550,235.530915,15.000000,0.000000,0.000000,0.000000,0.11663156,0.03741375,1.0528,0.00000000
21.389550,235.529478,15.000000,0.000000,0.000000,0.000000,0.11665399,0.03742189,1.0530,0.00000000
21.394550,235.528042,15.000000,0.000000,0.000000,0.000000,0.11667642,0.03743002,1.0532,0.00000000
21.399550,235.526606,15.000000,0.000000,0.000000,0.000000,0.11669885,0.03743816,1.0534,0.00000000
21.404550,235.525170,15.000000,0.000000,0.000000,0.000000,0.11672127,0.03744629,1.0536,0.00000000
21.409550,235.523734,15.000000,0.000000,0.000000,0.000000,0.11674369,0.03745442,1.0538,0.00000000
21.414550,235.522298,15.000000,0.000000,0.000000,0.000000,0.11676611,0.03746255,1.0540,0.00000000
21.419550,235.520863,15.000000,0.000000,0.000000,0.000000,0.11678853,0.03747068,1.0542,0.00000000
21.424550,235.519427,15.000000,0.000000,0.000000,0.000000,0.11681094,0.03747881,1.0544,0.00000000
21.429550,235.517992,15.000000,0.000000,0.000000,0.000000,0.11683336,0.03748694,1.0546,0.00000000
21.434550,235.516557,15.000000,0.000000,0.000000,0.000000,0.11685577,0.03749506,1.0548,0.00000000
21.439550,235.515122,15.000000,0.000000,0.000000,0.000000,0.11687818,0.03750319,1.0550,0.00000000
21.444550,235.513687,15.000000,0.000000,0.000000,0.000000,0.11690058,0.03751132,1.0552,0.00000000
21.449550,235.512252,15.000000,0.000000,0.000000,0.000000,0.11692299,0.03751944,1.0554,0.00000000
21.454550,235.510817,15.000000,0.000000,0.000000,0.000000,0.11694539,0.03752757,1.0556,0.00000000
21.459550,235.509383,15.000000,0.000000,0.000000,0.000000,0.11696779,0.03753569,1.0559,0.00000000
21.464550,235.507948,15.000000,0.000000,0.000000,0.000000,0.11699019,0.03754381,1.0561,0.00000000
21.469550,235.506514,15.000000,0.000000,0.000000,0.000000,0.11701258,0.03755193,1.0563,0.00000000
21.474550,235.505080,15.000000,0.000000,0.000000,0.000000,0.11703497,0.03756006,1.0565,0.00000000
21.479550,235.503646,15.000000,0.000000,0.000000,0.000000,0.11705737,0.03756818,1.0567,0.00000000
21.484550,235.502213,15.000000,0.000000,0.000000,0.000000,0.11707975,0.03757630,1.0569,0.00000000
21.489550,235.500779,15.000000,0.000000,0.000000,0.000000,0.11710214,0.03758441,1.0571,0.00000000
21.494550,235.499345,15.000000,0.000000,0.000000,0.000000,0.11712452,0.03759253,1.0573,0.00000000
21.499550,235.497912,15.000000,0.000000,0.000000,0.000000,0.11714691,0.03760065,1.0575,0.00000000
21.504550,235.496479,15.000000,0.000000,0.000000,0.000000,0.11716929,0.03760877,1.0577,0.00000000
21.509550,235.495046,15.000000,0.000000,0.000000,0.000000,0.11719166,0.03761688,1.0579,0.00000000
21.514550,235.493613,15.000000,0.000000,0.000000,0.000000,0.11721404,0.03762500,1.0581,0.00000000
21.519550,235.492180,15.000000,0.000000,0.000000,0.000000,0.11723641,0.03763311,1.0583,0.00000000
21.524550,235.490748,15.000000,0.000000,0.000000,0.000000,0.11725878,0.03764122,1.0585,0.00000000
21.529550,235.489315,15.000000,0.000000,0.000000,0.000000,0.11728115,0.03764934,1.0587,0.00000000
21.534550,235.487883,15.000000,0.000000,0.000000,0.000000,0.11730352,0.03765745,1.0589,0.00000000
21.539550,235.486451,15.000000,0.000000,0.000000,0.000000,0.11732588,0.03766556,1.0591,0.00000000
21.544550,235.485019,15.000000,0.000000,0.000000,0.000000,0.11734824,0.03767367,1.0593,0.00000000
21.549550,235.483587,15.000000,0.000000,0.000000,0.000000,0.11737060,0.03768178,1.0595,0.00000000
21.554550,235.482155,15.000000,0.000000,0.000000,0.000000,0.11739296,0.03768989,1.0597,0.00000000
21.559550,235.480723,15.000000,0.000000,0.000000,0.000000,0.11741531,0.03769800,1.0599,0.00000000
21.564550,235.479292,15.000000,0.000000,0.000000,0.000000,0.11743767,0.03770610,1.0601,0.00000000
21.569550,235.477861,15.000000,0.000000,0.000000,0.000000,0.11746002,0.03771421,1.0603,0.00000000
21.574550,235.476429,15.000000,0.000000,0.000000,0.000000,0.11748236,0.03772232,1.0605,0.00000000
21.579550,235.474998,15.000000,0.000000,0.000000,0.000000,0.11750471,0.03773042,1.0607,0.00000000
21.584550,235.473567,15.000000,0.000000,0.000000,0.000000,0.11752705,0.03773852,1.0609,0.00000000
21.589550,235.472137,15.000000,0.000000,0.000000,0.000000,0.11754939,0.03774663,1.0611,0.00000000
21.594550,235.470706,15.000000,0.000000,0.000000,0.000000,0.11757173,0.03775473,1.0613,0.00000000
21.599550,235.469276,15.000000,0.000000,0.000000,0.000000,0.11759407,0.03776283,1.0615,0.00000000
21.604550,235.467845,15.000000,0.000000,0.000000,0.000000,0.11761641,0.03777093,1.0617,0.00000000
21.609550,235.466415,15.000000,0.000000,0.000000,0.000000,0.11763874,0.03777903,1.0619,0.00000000
21.614550,235.464985,15.000000,0.000000,0.000000,0.000000,0.11766107,0.03778713,1.0621,0.00000000
21.619550,235.463555,15.000000,0.000000,0.000000,0.000000,0.11768340,0.03779523,1.0623,0.00000000
21.624550,235.462126,15.000000,0.000000,0.000000,0.000000,0.11770572,0.03780333,1.0625,0.00000000
21.629550,235.460696,15.000000,0.000000,0.000000,0.000000,0.11772805,0.03781142,1.0627,0.00000000
21.634550,235.459266,15.000000,0.000000,0.000000,0.000000,0.11775037,0.03781952,1.0629,0.00000000
21.639550,235.457837,15.000000,0.000000,0.000000,0.000000,0.11777269,0.03782762,1.0631,0.00000000
21.644550,235.456408,15.000000,0.000000,0.000000,0.000000,0.11779500,0.03783571,1.0633,0.00000000
21.649550,235.454979,15.000000,0.000000,0.000000,0.000000,0.11781732,0.03784380,1.0635,0.00000000
21.654550,235.453550,15.000000,0.000000,0.000000,0.000000,0.11783963,0.03785190,1.0637,0.00000000
21.659550,235.452121,15.000000,0.000000,0.000000,0.000000,0.11786194,0.03785999,1.0639,0.00000000
21.664550,235.450693,15.000000,0.000000,0.000000,0.000000,0.11788425,0.03786808,1.0641,0.00000000
21.669550,235.449264,15.000000,0.000000,0.000000,0.000000,0.11790655,0.03787617,1.0643,0.00000000
21.674550,235.447836,15.000000,0.000000,0.000000,0.000000,0.11792886,0.03788426,1.0645,0.00000000
21.679550,235.446408,15.000000,0.000000,0.000000,0.000000,0.11795116,0.03789235,1.0647,0.00000000
21.684550,235.444980,15.000000,0.000000,0.000000,0.000000,0.11797346,0.03790044,1.0649,0.00000000
21.689550,235.443552,15.000000,0.000000,0.000000,0.000000,0.11799575,0.03790853,1.0651,0.00000000
21.694550,235.442124,15.000000,0.000000,0.000000,0.000000,0.11801805,0.03791661,1.0653,0.00000000
21.699550,235.440697,15.000000,0.000000,0.000000,0.000000,0.11804034,0.03792470,1.0655,0.00000000
21.704550,235.439269,15.000000,0.000000,0.000000,0.000000,0.11806263,0.03793278,1.0657,0.00000000
21.709550,235.437842,15.000000,0.000000,0.000000,0.000000,0.11808492,0.03794087,1.0659,0.00000000
21.714550,235.436415,15.000000,0.000000,0.000000,0.000000,0.11810720,0.03794895,1.0661,0.00000000
21.719550,235.434988,15.000000,0.000000,0.000000,0.000000,0.11812949,0.03795704,1.0663,0.00000000
21.724550,235.433561,15.000000,0.000000,0.000000,0.000000,0.11815177,0.03796512,1.0665,0.00000000
21.729550,235.432134,15.000000,0.000000,0.000000,0.000000,0.11817405,0.03797320,1.0667,0.00000000
21.734550,235.430707,15.000000,0.000000,0.000000,0.000000,0.11819632,0.03798128,1.0669,0.00000000
21.739550,235.429281,15.000000,0.000000,0.000000,0.000000,0.11821860,0.03798936,1.0671,0.00000000
21.744550,235.427855,15.000000,0.000000,0.000000,0.000000,0.11824087,0.03799744,1.0673,0.00000000
21.749550,235.426429,15.000000,0.000000,0.000000,0.000000,0.11826314,0.03800552,1.0675,0.00000000
21.754550,235.425003,15.000000,0.000000,0.000000,0.000000,0.11828541,0.03801359,1.0677,0.00000000
21.759550,235.423577,15.000000,0.000000,0.000000,0.000000,0.11830767,0.03802167,1.0679,0.00000000
21.764550,235.422151,15.000000,0.000000,0.000000,0.000000,0.11832994,0.03802975,1.0681,0.00000000
21.769550,235.420725,15.000000,0.000000,0.000000,0.000000,0.11835220,0.03803782,1.0683,0.00000000
21.774550,235.419300,15.000000,0.000000,0.000000,0.000000,0.11837446,0.03804590,1.0685,0.00000000
21.779550,235.417875,15.000000,0.000000,0.000000,0.000000,0.11839671,0.03805397,1.0687,0.00000000
21.784550,235.416449,15.000000,0.000000,0.000000,0.000000,0.11841897,0.03806204,1.0690,0.00000000
21.789550,235.415024,15.000000,0.000000,0.000000,0.000000,0.11844122,0.03807011,1.0692,0.00000000
21.794550,235.413600,15.000000,0.000000,0.000000,0.000000,0.11846347,0.03807818,1.0694,0.00000000
21.799550,235.412175,15.000000,0.000000,0.000000,0.000000,0.11848572,0.03808626,1.0696,0.00000000
21.804550,235.410750,15.000000,0.000000,0.000000,0.000000,0.11850796,0.03809432,1.0698,0.00000000
21.809550,235.409326,15.000000,0.000000,0.000000,0.000000,0.11853020,0.03810239,1.0700,0.00000000
21.814550,235.407901,15.000000,0.000000,0.000000,0.000000,0.11855244,0.03811046,1.0702,0.00000000
21.819550,235.406477,15.000000,0.000000,0.000000,0.000000,0.11857468,0.03811853,1.0704,0.00000000
21.824550,235.405053,15.000000,0.000000,0.000000,0.000000,0.11859692,0.03812660,1.0706,0.00000000
21.829550,235.403629,15.000000,0.000000,0.000000,0.000000,0.11861915,0.03813466,1.0708,0.00000000
21.834550,235.402206,15.000000,0.000000,0.000000,0.000000,0.11864138,0.03814273,1.0710,0.00000000
21.839550,235.400782,15.000000,0.000000,0.000000,0.000000,0.11866361,0.03815079,1.0712,0.00000000
21.844550,235.399359,15.000000,0.000000,0.000000,0.000000,0.11868584,0.03815885,1.0714,0.00000000
21.849550,235.397935,15.000000,0.000000,0.000000,0.000000,0.11870807,0.03816692,1.0716,0.00000000
21.854550,235.396512,15.000000,0.000000,0.000000,0.000000,0.11873029,0.03817498,1.0718,0.00000000
21.859550,235.395089,15.000000,0.000000,0.000000,0.000000,0.11875251,0.03818304,1.0720,0.00000000
21.864550,235.393666,15.000000,0.000000,0.000000,0.000000,0.11877473,0.03819110,1.0722,0.00000000
21.869550,235.392244,15.000000,0.000000,0.000000,0.000000,0.11879694,0.03819916,1.0724,0.00000000
21.874550,235.390821,15.000000,0.000000,0.000000,0.000000,0.11881916,0.03820722,1.0726,0.00000000
21.879550,235.389399,15.000000,0.000000,0.000000,0.000000,0.11884137,0.03821527,1.0728,0.00000000
21.884550,235.387976,15.000000,0.000000,0.000000,0.000000,0.11886358,0.03822333,1.0730,0.00000000
21.889550,235.386554,15.000000,0.000000,0.000000,0.000000,0.11888579,0.03823139,1.0732,0.00000000
21.894550,235.385132,15.000000,0.000000,0.000000,0.000000,0.11890799,0.03823944,1.0734,0.00000000
21.899550,235.383710,15.000000,0.000000,0.000000,0.000000,0.11893019,0.03824750,1.0736,0.00000000
21.904550,235.382289,15.000000,0.000000,0.000000,0.000000,0.11895239,0.03825555,1.0738,0.00000000
21.909550,235.380867,15.000000,0.000000,0.000000,0.000000,0.11897459,0.03826360,1.0740,0.00000000
21.914550,235.379446,15.000000,0.000000,0.000000,0.000000,0.11899679,0.03827166,1.0742,0.00000000
21.919550,235.378024,15.000000,0.000000,0.000000,0.000000,0.11901898,0.03827971,1.0744,0.00000000
21.924550,235.376603,15.000000,0.000000,0.000000,0.000000,0.11904117,0.03828776,1.0746,0.00000000
21.929550,235.375182,15.000000,0.000000,0.000000,0.000000,0.11906336,0.03829581,1.0748,0.00000000
21.934550,235.373761,15.000000,0.000000,0.000000,0.000000,0.11908555,0.03830386,1.0750,0.00000000
21.939550,235.372341,15.000000,0.000000,0.000000,0.000000,0.11910774,0.03831191,1.0752,0.00000000
21.944550,235.370920,15.000000,0.000000,0.000000,0.000000,0.11912992,0.03831995,1.0754,0.00000000
21.949550,235.369500,15.000000,0.000000,0.000000,0.000000,0.11915210,0.03832800,1.0756,0.00000000
21.954550,235.368079,15.000000,0.000000,0.000000,0.000000,0.11917428,0.03833605,1.0758,0.00000000
21.959550,235.366659,15.000000,0.000000,0.000000,0.000000,0.11919645,0.03834409,1.0760,0.00000000
21.964550,235.365239,15.000000,0.000000,0.000000,0.000000,0.11921863,0.03835214,1.0762,0.00000000
21.969550,235.363819,15.000000,0.000000,0.000000,0.000000,0.11924080,0.03836018,1.0764,0.00000000
21.974550,235.362400,15.000000,0.000000,0.000000,0.000000,0.11926297,0.03836822,1.0766,0.00000000
21.979550,235.360980,15.000000,0.000000,0.000000,0.000000,0.11928513,0.03837627,1.0768,0.00000000
21.984550,235.359561,15.000000,0.000000,0.000000,0.000000,0.11930730,0.03838431,1.0770,0.00000000
21.989550,235.358141,15.000000,0.000000,0.000000,0.000000,0.11932946,0.03839235,1.0772,0.00000000
21.994550,235.356722,15.000000,0.000000,0.000000,0.000000,0.11935162,0.03840039,1.0774,0.00000000
21.999550,235.355303,15.000000,0.000000,0.000000,0.000000,0.11937378,0.03840843,1.0776,0.00000000
22.004550,235.353884,15.000000,0.000000,0.000000,0.000000,0.11939593,0.03841647,1.0778,0.00000000
22.009550,235.352466,15.000000,0.000000,0.000000,0.000000,0.11941809,0.03842450,1.0780,0.00000000
22.014550,235.351047,15.000000,0.000000,0.000000,0.000000,0.11944024,0.03843254,1.0782,0.00000000
22.019550,235.349629,15.000000,0.000000,0.000000,0.000000,0.11946239,0.03844058,1.0784,0.00000000
22.024550,235.348210,15.000000,0.000000,0.000000,0.000000,0.11948454,0.03844861,1.0786,0.00000000
22.029550,235.346792,15.000000,0.000000,0.000000,0.000000,0.11950668,0.03845665,1.0788,0.00000000
22.034550,235.345374,15.000000,0.000000,0.000000,0.000000,0.11952882,0.03846468,1.0790,0.00000000
22.039550,235.343956,15.000000,0.000000,0.000000,0.000000,0.11955096,0.03847271,1.0792,0.00000000
22.044550,235.342539,15.000000,0.000000,0.000000,0.000000,0.11957310,0.03848074,1.0794,0.00000000
22.049550,235.341121,15.000000,0.000000,0.000000,0.000000,0.11959524,0.03848877,1.0796,0.00000000
22.054550,235.339704,15.000000,0.000000,0.000000,0.000000,0.11961737,0.03849681,1.0798,0.00000000
22.059550,235.338286,15.000000,0.000000,0.000000,0.000000,0.11963950,0.03850483,1.0800,0.00000000
22.064550,235.336869,15.000000,0.000000,0.000000,0.000000,0.11966163,0.03851286,1.0802,0.00000000
22.069550,235.335452,15.000000,0.000000,0.000000,0.000000,0.11968376,0.03852089,1.0804,0.00000000
22.074550,235.334035,15.000000,0.000000,0.000000,0.000000,0.11970588,0.03852892,1.0806,0.00000000
22.079550,235.332619,15.000000,0.000000,0.000000,0.000000,0.11972800,0.03853695,1.0808,0.00000000
22.084550,235.331202,15.000000,0.000000,0.000000,0.000000,0.11975012,0.03854497,1.0810,0.00000000
22.089550,235.329786,15.000000,0.000000,0.000000,0.000000,0.11977224,0.03855300,1.0812,0.00000000
22.094550,235.328369,15.000000,0.000000,0.000000,0.000000,0.11979436,0.03856102,1.0814,0.00000000
22.099550,235.326953,15.000000,0.000000,0.000000,0.000000,0.11981647,0.03856904,1.0816,0.00000000
22.104550,235.325537,15.000000,0.000000,0.000000,0.000000,0.11983858,0.03857707,1.0818,0.00000000
22.109550,235.324122,15.000000,0.000000,0.000000,0.000000,0.11986069,0.03858509,1.0820,0.00000000
22.114550,235.322706,15.000000,0.000000,0.000000,0.000000,0.11988279,0.03859311,1.0822,0.00000000
22.119550,235.321290,15.000000,0.000000,0.000000,0.000000,0.11990490,0.03860113,1.0824,0.00000000
22.124550,235.319875,15.000000,0.000000,0.000000,0.000000,0.11992700,0.03860915,1.0826,0.00000000
22.129550,235.318460,15.000000,0.000000,0.000000,0.000000,0.11994910,0.03861717,1.0828,0.00000000
22.134550,235.317044,15.000000,0.000000,0.000000,0.000000,0.11997120,0.03862519,1.0830,0.00000000
22.139550,235.315629,15.000000,0.000000,0.000000,0.000000,0.11999329,0.03863320,1.0832,0.00000000
22.144550,235.314215,15.000000,0.000000,0.000000,0.000000,0.12001539,0.03864122,1.0834,0.00000000
22.149550,235.312800,15.000000,0.000000,0.000000,0.000000,0.12003748,0.03864923,1.0836,0.00000000
22.154550,235.311385,15.000000,0.000000,0.000000,0.000000,0.12005957,0.03865725,1.0838,0.00000000
22.159550,235.309971,15.000000,0.000000,0.000000,0.000000,0.12008165,0.03866526,1.0840,0.00000000
22.164550,235.308557,15.000000,0.000000,0.000000,0.000000,0.12010374,0.03867328,1.0842,0.00000000
22.169550,235.307143,15.000000,0.000000,0.000000,0.000000,0.12012582,0.03868129,1.0844,0.00000000
22.174550,235.305729,15.000000,0.000000,0.000000,0.000000,0.12014790,0.03868930,1.0846,0.00000000
22.179550,235.304315,15.000000,0.000000,0.000000,0.000000,0.12016998,0.03869731,1.0848,0.00000000
22.184550,235.302901,15.000000,0.000000,0.000000,0.000000,0.12019205,0.03870532,1.0850,0.00000000
22.189550,235.301487,15.000000,0.000000,0.000000,0.000000,0.12021412,0.03871333,1.0852,0.00000000
22.194550,235.300074,15.000000,0.000000,0.000000,0.000000,0.12023619,0.03872134,1.0854,0.00000000
22.199550,235.298661,15.000000,0.000000,0.000000,0.000000,0.12025826,0.03872935,1.0856,0.00000000
22.204550,235.297248,15.000000,0.000000,0.000000,0.000000,0.12028033,0.03873735,1.0858,0.00000000
22.209550,235.295835,15.000000,0.000000,0.000000,0.000000,0.12030239,0.03874536,1.0860,0.00000000
22.214550,235.294422,15.000000,0.000000,0.000000,0.000000,0.12032446,0.03875337,1.0862,0.00000000
22.219550,235.293009,15.000000,0.000000,0.000000,0.000000,0.12034652,0.03876137,1.0863,0.00000000
22.224550,235.291597,15.000000,0.000000,0.000000,0.000000,0.12036857,0.03876937,1.0865,0.00000000
22.229550,235.290184,15.000000,0.000000,0.000000,0.000000,0.12039063,0.03877738,1.0867,0.00000000
22.234550,235.288772,15.000000,0.000000,0.000000,0.000000,0.12041268,0.03878538,1.0869,0.00000000
22.239550,235.287360,15.000000,0.000000,0.000000,0.000000,0.12043473,0.03879338,1.0871,0.00000000
22.244550,235.285948,15.000000,0.000000,0.000000,0.000000,0.12045678,0.03880138,1.0873,0.00000000
22.249550,235.284536,15.000000,0.000000,0.000000,0.000000,0.12047883,0.03880938,1.0875,0.00000000
22.254550,235.283124,15.000000,0.000000,0.000000,0.000000,0.12050087,0.03881738,1.0877,0.00000000
22.259550,235.281713,15.000000,0.000000,0.000000,0.000000,0.12052291,0.03882538,1.0879,0.00000000
22.264550,235.280301,15.000000,0.000000,0.000000,0.000000,0.12054495,0.03883338,1.0881,0.00000000
22.269550,235.278890,15.000000,0.000000,0.000000,0.000000,0.12056699,0.03884137,1.0883,0.00000000
22.274550,235.277479,15.000000,0.000000,0.000000,0.000000,0.12058902,0.03884937,1.0885,0.00000000
22.279550,235.276068,15.000000,0.000000,0.000000,0.000000,0.12061106,0.03885737,1.0887,0.00000000
22.284550,235.274657,15.000000,0.000000,0.000000,0.000000,0.12063309,0.03886536,1.0889,0.00000000
22.289550,235.273246,15.000000,0.000000,0.000000,0.000000,0.12065511,0.03887335,1.0891,0.00000000
22.294550,235.271836,15.000000,0.000000,0.000000,0.000000,0.12067714,0.03888135,1.0893,0.00000000
22.299550,235.270426,15.000000,0.000000,0.000000,0.000000,0.12069916,0.03888934,1.0895,0.00000000
22.304550,235.269015,15.000000,0.000000,0.000000,0.000000,0.12072119,0.03889733,1.0897,0.00000000
22.309550,235.267605,15.000000,0.000000,0.000000,0.000000,0.12074321,0.03890532,1.0899,0.00000000
22.314550,235.266195,15.000000,0.000000,0.000000,0.000000,0.12076522,0.03891331,1.0901,0.00000000
22.319550,235.264785,15.000000,0.000000,0.000000,0.000000,0.12078724,0.03892130,1.0903,0.00000000
22.324550,235.263376,15.000000,0.000000,0.000000,0.000000,0.12080925,0.03892929,1.0905,0.00000000
22.329550,235.261966,15.000000,0.000000,0.000000,0.000000,0.12083126,0.03893727,1.0907,0.00000000
22.334550,235.260557,15.000000,0.000000,0.000000,0.000000,0.12085327,0.03894526,1.0909,0.00000000
